TUNE_IDX,WINDOW_LIMIT,LATENT_DIM,HIDDEN_DIM,TOKEN_CUTS,MIN_BASE_TOKEN_REPRESENATION,MAX_TOKENS_PER_BASE_TOKEN,PHYS_IMPRESSION_TOKENS,RNN_TYPE,EMBED_DROPOUT,RNN_LAYERS,NUM_EPOCHS,ES_PATIENCE,IMBALANCE_CORRECTION,OUTCOME_LABEL,LEARNING_RATE,BATCH_SIZE,REPEAT,FOLD
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,8,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,8,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,9,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,9,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,10,5
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,10,5
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,1
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,1
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,2
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,2
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,3
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,3
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
220,13,128,128,20,None,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
240,13,128,512,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
248,13,256,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
250,13,256,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
272,13,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
274,13,512,256,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
277,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,4
278,13,512,256,20,0.05,None,True,GRU,0.2,1,200,30,weights,TomorrowHighIntensityTherapy,0.001,1,11,4
97,6,256,128,20,None,None,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
127,6,512,128,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
135,6,512,256,20,0.05,100,True,GRU,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
171,13,256,128,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
211,13,512,512,20,None,100,True,LSTM,0.2,1,200,30,weights,TomorrowTILBasic,0.001,1,11,5
